2019-12-16 00:00:32,311 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.core.SynchronousDispatcher.invoke(SynchronousDispatcher.java:443)
2019-12-16 00:00:32,311 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.core.SynchronousDispatcher.lambda$invoke$4(SynchronousDispatcher.java:233)
2019-12-16 00:00:32,311 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.core.SynchronousDispatcher.lambda$preprocess$0(SynchronousDispatcher.java:139)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.core.interception.PreMatchContainerRequestContext.filter(PreMatchContainerRequestContext.java:358)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.core.SynchronousDispatcher.preprocess(SynchronousDispatcher.java:142)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.core.SynchronousDispatcher.invoke(SynchronousDispatcher.java:219)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.plugins.server.servlet.ServletContainerDispatcher.service(ServletContainerDispatcher.java:227)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.plugins.server.servlet.HttpServletDispatcher.service(HttpServletDispatcher.java:56)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at org.jboss.resteasy.plugins.server.servlet.HttpServletDispatcher.service(HttpServletDispatcher.java:51)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at javax.servlet.http.HttpServlet.service(HttpServlet.java:791)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.ServletHandler.handleRequest(ServletHandler.java:74)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:129)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at io.opentracing.contrib.jaxrs2.server.SpanFinishingFilter.doFilter(SpanFinishingFilter.java:55)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at io.undertow.servlet.core.ManagedFilter.doFilter(ManagedFilter.java:61)
2019-12-16 00:00:32,312 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.FilterHandler$FilterChainImpl.doFilter(FilterHandler.java:131)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.FilterHandler.handleRequest(FilterHandler.java:84)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.security.ServletSecurityRoleHandler.handleRequest(ServletSecurityRoleHandler.java:62)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.ServletChain$1.handleRequest(ServletChain.java:68)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.ServletDispatchingHandler.handleRequest(ServletDispatchingHandler.java:36)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at org.wildfly.extension.undertow.security.SecurityContextAssociationHandler.handleRequest(SecurityContextAssociationHandler.java:78)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.security.SSLInformationAssociationHandler.handleRequest(SSLInformationAssociationHandler.java:132)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.security.ServletAuthenticationCallHandler.handleRequest(ServletAuthenticationCallHandler.java:57)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.security.handlers.AbstractConfidentialityHandler.handleRequest(AbstractConfidentialityHandler.java:46)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.security.ServletConfidentialityConstraintHandler.handleRequest(ServletConfidentialityConstraintHandler.java:64)
2019-12-16 00:00:32,313 ERROR [stderr] (default task-1) 	at io.undertow.security.handlers.AuthenticationMechanismsHandler.handleRequest(AuthenticationMechanismsHandler.java:60)
2019-12-16 00:00:32,314 ERROR [stderr] (default task-1) 	at io.undertow.servlet.handlers.security.CachedAuthenticatedSessionHandler.handleRequest(CachedAuthenticatedSessionHandler.java:77)
2019-12-16 00:00:32,314 ERROR [stderr] (default task-1) 	at io.undertow.security.handlers.NotificationReceiverHandler.handleRequest(NotificationReceiverHandler.java:50)
2019-12-16 00:00:32,314 ERROR [stderr] (default task-1) 	at io.undertow.security.handlers.AbstractSecurityContextAssociationHandler.handleRequest(AbstractSecurityContextAssociationHandler.java:43)
2019-12-16 00:00:32,314 ERROR [stderr] (default task-1) 	at io.undertow.server.handlers.PredicateHandler.handleRequest(PredicateHandler.java:43)
2019-12-16 00:00:32,314 ERROR [stderr] (default task-1) 	at org.wildfly.extension.undertow.security.jacc.JACCContextIdHandler.handleRequest(JACCContextIdHandler.java:61)
